date,ticker,liquidity_tier,market_cap_bucket,region,sector,return,realized_vol,turnover_usd_m,spread_bps,stress_regime,log_turnover
2024-01-12,STK05,Medium,Large,Europe,Financials,0.0217,0.0157,46.35,19.1,Calm,3.836221292011864
2024-01-12,STK06,Low,Mid,Asia,Tech,0.00081,0.02189,27.32,32.79,Calm,3.307619034702589
2024-01-12,STK07,High,Mid,US,Healthcare,-0.05131,0.02212,121.11,16.94,Calm,4.7966992235329595
2024-01-12,STK08,Medium,Large,Europe,Healthcare,0.00854,0.01238,43.21,19.13,Calm,3.766071949943842
2024-01-12,STK09,High,Small,Europe,Financials,0.0307,0.0298,109.92,18.36,Calm,4.699752828474039
2024-01-12,STK10,Low,Small,Asia,Industrials,-0.01625,0.02894,25.19,35.21,Calm,3.226447090364519
2024-01-12,STK11,High,Large,Europe,Financials,0.03016,0.02048,124.39,14.39,Calm,4.8234217912218735
2024-01-12,STK12,Medium,Mid,Asia,Tech,-0.00546,0.01503,34.73,18.86,Calm,3.5476038667559826
2024-01-12,STK13,Low,Mid,US,Tech,-0.01861,0.02162,13.58,33.38,Calm,2.60859812213055
2024-01-12,STK14,Medium,Mid,US,Healthcare,-0.01082,0.02976,77.67,22.56,Calm,4.352469082431556
2024-01-12,STK15,High,Mid,Asia,Healthcare,-0.0189,0.01894,75.1,14.43,Calm,4.318820558770089
2024-01-12,STK16,High,Mid,Asia,Financials,0.00329,0.02213,81.1,14.45,Calm,4.395682961121367
2024-01-12,STK17,Medium,Small,Asia,Tech,0.0252,0.02948,54.95,21.91,Calm,4.006423680849631
2024-01-12,STK18,Low,Large,Asia,Industrials,-0.022,0.01598,23.19,31.45,Calm,3.1437211512674406
2024-01-12,STK19,High,Large,Europe,Financials,-0.00246,0.01744,132.57,14.2,Calm,4.887110807810759
2024-01-12,STK20,Medium,Small,US,Tech,0.02474,0.03298,63.68,23.93,Calm,4.1538705415361274
2024-01-12,STK21,Medium,Mid,Asia,Industrials,-0.02612,0.02819,80.81,21.09,Calm,4.392100720245356
2024-01-12,STK22,High,Mid,Europe,Industrials,-0.01305,0.02684,92.87,14.92,Calm,4.531200665787917
2024-01-12,STK23,Medium,Mid,Europe,Tech,-0.01594,0.02365,48.25,21.3,Calm,3.876395827784995
2024-01-12,STK24,Medium,Small,US,Financials,0.00781,0.02625,39.73,25.89,Calm,3.6821065698265074
2024-01-12,STK25,High,Small,Asia,Tech,-0.02215,0.03104,107.07,17.29,Calm,4.673482826170178
2024-01-12,STK26,Medium,Small,Europe,Industrials,-0.04596,0.02043,35.07,19.6,Calm,3.5573460641520867
2024-01-12,STK27,Medium,Large,Asia,Industrials,0.0191,0.0148,68.94,18.98,Calm,4.233236561088719
2024-01-12,STK28,Medium,Large,US,Tech,0.01028,0.01962,60.2,19.51,Calm,4.097672352314776
2024-01-12,STK29,Low,Small,Asia,Industrials,0.01731,0.03057,17.14,37.03,Calm,2.8414149131696336
2024-01-12,STK30,Medium,Small,Asia,Industrials,0.00231,0.02674,37.39,21.99,Calm,3.6214032889890224
2024-01-15,STK01,High,Mid,Europe,Healthcare,0.01245,0.02015,121.81,15.0,Calm,4.802462453711867
2024-01-15,STK02,Medium,Small,Europe,Healthcare,0.05586,0.03318,68.12,23.0,Calm,4.221270855794487
2024-01-15,STK03,High,Large,Europe,Tech,-0.00698,0.01693,157.12,13.24,Calm,5.0570098446061555
2024-01-15,STK04,Medium,Mid,US,Healthcare,0.01654,0.0171,47.42,18.4,Calm,3.8590440806372595
2024-01-15,STK05,Medium,Large,Europe,Financials,-0.01674,0.02307,40.56,22.59,Calm,3.702782359282928
2024-01-15,STK06,Low,Mid,Asia,Tech,0.0359,0.02064,24.03,32.63,Calm,3.1793030497483774
2024-01-15,STK07,High,Mid,US,Healthcare,0.01677,0.02108,155.34,14.44,Calm,5.045616262991501
2024-01-15,STK08,Medium,Large,Europe,Healthcare,-0.01436,0.01718,48.89,20.1,Calm,3.889572876590554
2024-01-15,STK09,High,Small,Europe,Financials,0.04689,0.03051,142.36,17.77,Calm,4.958359060641992
2024-01-15,STK10,Low,Small,Asia,Industrials,-0.0205,0.03287,18.03,37.3,Calm,2.8920370372152258
2024-01-15,STK11,High,Large,Europe,Financials,0.00676,0.01859,104.15,16.0,Calm,4.645832167706981
2024-01-15,STK12,Medium,Mid,Asia,Tech,-0.04405,0.02187,66.71,18.46,Calm,4.200354866721424
2024-01-15,STK13,Low,Mid,US,Tech,-0.03304,0.02491,20.1,34.63,Calm,3.0007198150650303
2024-01-15,STK14,Medium,Mid,US,Healthcare,0.00381,0.02245,81.68,21.93,Calm,4.402809173856411
2024-01-15,STK15,High,Mid,Asia,Healthcare,0.00546,0.02121,109.63,12.17,Calm,4.697111059686448
2024-01-15,STK16,High,Mid,Asia,Financials,-0.02901,0.02506,81.6,15.38,Calm,4.401829261970061
2024-01-15,STK17,Medium,Small,Asia,Tech,0.01574,0.02563,50.17,20.06,Calm,3.9154172384961616
2024-01-15,STK18,Low,Large,Asia,Industrials,-0.02071,0.02078,18.6,30.41,Calm,2.9231615807191558
2024-01-15,STK19,High,Large,Europe,Financials,-0.02622,0.02222,60.42,15.39,Calm,4.101320175958526
2024-01-15,STK20,Medium,Small,US,Tech,0.01749,0.03094,41.81,24.86,Calm,3.733135545368474
2024-01-15,STK21,Medium,Mid,Asia,Industrials,-0.04163,0.02803,47.05,23.8,Calm,3.8512108660313884
2024-01-15,STK22,High,Mid,Europe,Industrials,-0.00058,0.02609,100.05,15.53,Calm,4.605670061029742
2024-01-15,STK23,Medium,Mid,Europe,Tech,0.00522,0.01783,52.41,21.47,Calm,3.959097412814075
2024-01-15,STK24,Medium,Small,US,Financials,-0.04461,0.02376,47.99,23.01,Calm,3.8709926558701544
2024-01-15,STK25,High,Small,Asia,Tech,0.01042,0.0253,150.65,15.86,Calm,5.01495926557631
2024-01-15,STK26,Medium,Small,Europe,Industrials,0.09244,0.0341,55.65,25.56,Calm,4.019082077721554
2024-01-15,STK27,Medium,Large,Asia,Industrials,0.00785,0.01788,40.55,21.29,Calm,3.702535780561422
2024-01-15,STK28,Medium,Large,US,Tech,0.00554,0.01694,38.24,23.4,Calm,3.643882088183201
2024-01-15,STK29,Low,Small,Asia,Industrials,-0.00666,0.02633,24.89,34.05,Calm,3.2144661163795005
2024-01-15,STK30,Medium,Small,Asia,Industrials,0.05779,0.03021,35.84,24.89,Calm,3.57906458810673
2024-01-16,STK01,High,Mid,Europe,Healthcare,-0.00549,0.02162,106.59,14.39,Calm,4.668989698701045
2024-01-16,STK02,Medium,Small,Europe,Healthcare,0.0238,0.02761,62.24,20.69,Calm,4.130997879870137
2024-01-16,STK03,High,Large,Europe,Tech,0.02339,0.01761,132.96,12.16,Calm,4.890048331107138
2024-01-16,STK04,Medium,Mid,US,Healthcare,0.02196,0.02648,62.92,20.62,Calm,4.1418640781900775
2024-01-16,STK05,Medium,Large,Europe,Financials,0.00728,0.01996,33.14,21.73,Calm,3.500741011998417
2024-01-16,STK06,Low,Mid,Asia,Tech,0.03598,0.02441,20.7,34.46,Calm,3.0301337002713233
2024-01-16,STK07,High,Mid,US,Healthcare,-0.00435,0.02642,59.09,16.64,Calm,4.079061705357583
2024-01-16,STK08,Medium,Large,Europe,Healthcare,-0.01466,0.01349,50.68,20.65,Calm,3.925531355452938
2024-01-16,STK09,High,Small,Europe,Financials,0.04396,0.02976,96.24,16.47,Calm,4.566845071666424
2024-01-16,STK10,Low,Small,Asia,Industrials,0.0505,0.02712,22.23,32.44,Calm,3.101442727976105
2024-01-16,STK11,High,Large,Europe,Financials,-0.02898,0.02055,115.6,15.18,Calm,4.750135956238277
2024-01-16,STK12,Medium,Mid,Asia,Tech,-0.01293,0.02629,45.65,22.67,Calm,3.8210036070409776
2024-01-16,STK13,Low,Mid,US,Tech,0.01369,0.021,23.56,33.13,Calm,3.159550358783386
2024-01-16,STK14,Medium,Mid,US,Healthcare,0.05066,0.02272,56.28,21.06,Calm,4.030339232246188
2024-01-16,STK15,High,Mid,Asia,Healthcare,-0.01537,0.01804,165.84,15.06,Calm,5.111023468127524
2024-01-16,STK16,High,Mid,Asia,Financials,0.00082,0.02943,155.19,17.83,Calm,5.044650172683533
2024-01-16,STK17,Medium,Small,Asia,Tech,0.03937,0.02809,46.98,23.84,Calm,3.849721979230767
2024-01-16,STK18,Low,Large,Asia,Industrials,0.01777,0.01929,15.77,34.43,Calm,2.758109400974947
2024-01-16,STK19,High,Large,Europe,Financials,-0.01924,0.02071,145.79,13.96,Calm,4.982167230116731
2024-01-16,STK20,Medium,Small,US,Tech,-0.00218,0.02614,32.89,23.79,Calm,3.4931686602009657
2024-01-16,STK21,Medium,Mid,Asia,Industrials,0.02402,0.02143,23.64,21.44,Calm,3.1629401925378975
2024-01-16,STK22,High,Mid,Europe,Industrials,0.02986,0.02075,132.41,12.73,Calm,4.885903169351665
2024-01-16,STK23,Medium,Mid,Europe,Tech,0.03384,0.02231,53.22,24.33,Calm,3.9744342655495433
2024-01-16,STK24,Medium,Small,US,Financials,0.01419,0.02783,42.68,23.07,Calm,3.7537304264335525
2024-01-16,STK25,High,Small,Asia,Tech,-0.00325,0.02843,109.62,18.51,Calm,4.697019839617971
2024-01-16,STK26,Medium,Small,Europe,Industrials,0.01274,0.03564,50.64,27.5,Calm,3.9247417778359206
2024-01-16,STK27,Medium,Large,Asia,Industrials,0.00995,0.02163,41.3,20.77,Calm,3.720862499966987
2024-01-16,STK28,Medium,Large,US,Tech,-0.02953,0.02171,50.0,19.93,Calm,3.912023005428146
2024-01-16,STK29,Low,Small,Asia,Industrials,0.02752,0.02446,12.73,35.71,Calm,2.543961412569315
2024-01-16,STK30,Medium,Small,Asia,Industrials,-0.00467,0.02871,28.13,24.33,Calm,3.3368366225017656
2024-01-17,STK01,High,Mid,Europe,Healthcare,0.00944,0.02098,109.74,16.71,Calm,4.69811393163083
2024-01-17,STK02,Medium,Small,Europe,Healthcare,0.02569,0.03304,50.94,25.01,Calm,3.930648469551311
2024-01-17,STK03,High,Large,Europe,Tech,0.00621,0.01893,150.7,12.11,Calm,5.01529110563245
2024-01-17,STK04,Medium,Mid,US,Healthcare,-0.01612,0.02589,42.43,22.91,Calm,3.7478556592142334
2024-01-17,STK05,Medium,Large,Europe,Financials,0.00586,0.01814,45.31,19.32,Calm,3.813527758679047
2024-01-17,STK06,Low,Mid,Asia,Tech,-0.0124,0.0219,23.66,31.65,Calm,3.1637858585502405
2024-01-17,STK07,High,Mid,US,Healthcare,-0.00497,0.02348,168.52,15.32,Calm,5.127054437110816
2024-01-17,STK08,Medium,Large,Europe,Healthcare,0.04564,0.02285,29.23,22.79,Calm,3.3751955791231545
2024-01-17,STK09,High,Small,Europe,Financials,0.02844,0.03175,123.07,18.21,Calm,4.812753299184245
2024-01-17,STK10,Low,Small,Asia,Industrials,-0.01813,0.02536,13.0,36.01,Calm,2.5649493574615367
2024-01-17,STK11,High,Large,Europe,Financials,-0.03207,0.02529,111.83,13.53,Calm,4.716979861040097
2024-01-17,STK12,Medium,Mid,Asia,Tech,-0.00726,0.0171,46.69,20.08,Calm,3.8435300089828455
2024-01-17,STK13,Low,Mid,US,Tech,-0.06103,0.02859,26.72,34.44,Calm,3.285412348668445
2024-01-17,STK14,Medium,Mid,US,Healthcare,0.0267,0.02721,56.87,23.17,Calm,4.040767961318708
2024-01-17,STK15,High,Mid,Asia,Healthcare,0.01638,0.02186,199.93,13.17,Calm,5.297967305283741
2024-01-17,STK16,High,Mid,Asia,Financials,-0.00529,0.02029,95.89,16.45,Calm,4.56320170116559
2024-01-17,STK17,Medium,Small,Asia,Tech,0.0462,0.03387,52.52,24.67,Calm,3.9611940494345954
2024-01-17,STK18,Low,Large,Asia,Industrials,0.01138,0.02064,12.69,33.55,Calm,2.540814281726296
2024-01-17,STK19,High,Large,Europe,Financials,-0.01311,0.02254,81.78,14.6,Calm,4.404032714936497
2024-01-17,STK20,Medium,Small,US,Tech,-0.02205,0.03026,35.09,23.77,Calm,3.5579161895951237
2024-01-17,STK21,Medium,Mid,Asia,Industrials,-0.01085,0.02767,60.6,22.66,Calm,4.104294893075269
2024-01-17,STK22,High,Mid,Europe,Industrials,-0.02423,0.02577,98.66,14.76,Calm,4.5916795958055925
2024-01-17,STK23,Medium,Mid,Europe,Tech,0.01711,0.02345,37.01,22.71,Calm,3.6111881463980646
2024-01-17,STK24,Medium,Small,US,Financials,0.00908,0.02659,49.81,22.58,Calm,3.908215767085192
2024-01-17,STK25,High,Small,Asia,Tech,0.00092,0.03131,84.13,16.37,Calm,4.432363221562722
2024-01-17,STK26,Medium,Small,Europe,Industrials,0.04097,0.03444,28.46,26.56,Calm,3.3484995926617063
2024-01-17,STK27,Medium,Large,Asia,Industrials,-0.00249,0.02089,56.8,20.19,Calm,4.039536325727106
2024-01-17,STK28,Medium,Large,US,Tech,-0.01624,0.01649,27.55,22.32,Calm,3.3160025355989236
2024-01-17,STK29,Low,Small,Asia,Industrials,-0.00521,0.02999,14.0,35.12,Calm,2.6390573296152584
2024-01-17,STK30,Medium,Small,Asia,Industrials,0.00936,0.02916,54.41,23.96,Calm,3.996547960497834
2024-01-18,STK01,High,Mid,Europe,Healthcare,0.03071,0.02712,92.66,16.52,Calm,4.528936879988502
2024-01-18,STK02,Medium,Small,Europe,Healthcare,0.0437,0.03218,34.69,24.71,Calm,3.5464514609816584
2024-01-18,STK03,High,Large,Europe,Tech,-0.00764,0.01991,127.05,13.94,Calm,4.8445807097661735
2024-01-18,STK04,Medium,Mid,US,Healthcare,0.00183,0.02325,46.47,21.98,Calm,3.8388069430968867
2024-01-18,STK05,Medium,Large,Europe,Financials,-0.02905,0.01635,56.54,23.27,Calm,4.034948352265444
2024-01-18,STK06,Low,Mid,Asia,Tech,0.00109,0.02335,16.37,35.16,Calm,2.7954503913830435
2024-01-18,STK07,High,Mid,US,Healthcare,0.02792,0.02467,162.34,15.52,Calm,5.08969290133303
2024-01-18,STK08,Medium,Large,Europe,Healthcare,0.01223,0.01135,73.67,18.42,Calm,4.299595660694722
2024-01-18,STK09,High,Small,Europe,Financials,-0.00042,0.02472,98.31,16.02,Calm,4.588125751378833
2024-01-18,STK10,Low,Small,Asia,Industrials,0.02847,0.02923,25.97,32.78,Calm,3.256942025674657
2024-01-18,STK11,High,Large,Europe,Financials,0.00926,0.01841,114.99,12.13,Calm,4.744845168060573
2024-01-18,STK12,Medium,Mid,Asia,Tech,0.00081,0.01514,58.21,17.59,Calm,4.064057161283644
2024-01-18,STK13,Low,Mid,US,Tech,-0.01529,0.02202,26.52,32.61,Calm,3.277899165317662
2024-01-18,STK14,Medium,Mid,US,Healthcare,-0.00804,0.02086,68.05,21.39,Calm,4.220242729097475
2024-01-18,STK15,High,Mid,Asia,Healthcare,-0.03814,0.02167,81.78,15.69,Calm,4.404032714936497
2024-01-18,STK16,High,Mid,Asia,Financials,-0.0271,0.02464,124.95,18.41,Calm,4.827913657280962
2024-01-18,STK17,Medium,Small,Asia,Tech,-0.01955,0.02807,77.6,24.01,Calm,4.351567427189173
2024-01-18,STK18,Low,Large,Asia,Industrials,-0.01331,0.01905,19.81,33.07,Calm,2.9861868607104594
2024-01-18,STK19,High,Large,Europe,Financials,0.00815,0.01811,81.15,14.4,Calm,4.396299293960601
2024-01-18,STK20,Medium,Small,US,Tech,0.0101,0.0277,33.06,25.12,Calm,3.498324092392878
2024-01-18,STK21,Medium,Mid,Asia,Industrials,-0.02072,0.0202,46.15,19.39,Calm,3.8318969609488613
2024-01-18,STK22,High,Mid,Europe,Industrials,0.0133,0.02077,164.5,13.42,Calm,5.1029105702054265
2024-01-18,STK23,Medium,Mid,Europe,Tech,0.01813,0.02077,52.67,20.95,Calm,3.964046033495298
2024-01-18,STK24,Medium,Small,US,Financials,-0.01424,0.02678,33.41,21.99,Calm,3.508855256368665
2024-01-18,STK25,High,Small,Asia,Tech,0.0585,0.02463,134.07,14.91,Calm,4.89836205161347
2024-01-18,STK26,Medium,Small,Europe,Industrials,-0.01143,0.02317,52.09,20.46,Calm,3.9529729917571004
2024-01-18,STK27,Medium,Large,Asia,Industrials,0.03579,0.01881,27.68,22.11,Calm,3.3207101307494686
2024-01-18,STK28,Medium,Large,US,Tech,-0.00279,0.01702,52.82,21.3,Calm,3.9668899068689862
2024-01-18,STK29,Low,Small,Asia,Industrials,-0.00301,0.02664,11.21,37.4,Calm,2.4168062370840686
2024-01-18,STK30,Medium,Small,Asia,Industrials,-0.01339,0.02534,51.09,21.75,Calm,3.9335887833427066
2024-01-19,STK01,High,Mid,Europe,Healthcare,-0.01256,0.01895,157.22,12.04,Calm,5.057646098365611
2024-01-19,STK02,Medium,Small,Europe,Healthcare,-0.03267,0.03474,65.62,24.81,Calm,4.183880527532955
2024-01-19,STK03,High,Large,Europe,Tech,-0.00158,0.01738,123.24,13.57,Calm,4.814133673728467
2024-01-19,STK04,Medium,Mid,US,Healthcare,-0.01182,0.02288,46.92,20.18,Calm,3.848444023785275
2024-01-19,STK05,Medium,Large,Europe,Financials,-0.0178,0.02171,35.16,21.9,Calm,3.559909072816976
2024-01-19,STK06,Low,Mid,Asia,Tech,0.01181,0.0233,17.97,35.96,Calm,2.8887037007954675
2024-01-19,STK07,High,Mid,US,Healthcare,-0.01098,0.01903,143.11,12.91,Calm,4.963613565322785
2024-01-19,STK08,Medium,Large,Europe,Healthcare,-0.01542,0.01991,43.77,22.27,Calm,3.778948651202804
2024-01-19,STK09,High,Small,Europe,Financials,0.0298,0.02711,102.69,15.78,Calm,4.631714741210204
2024-01-19,STK10,Low,Small,Asia,Industrials,-0.0318,0.03086,30.36,37.72,Calm,3.4131259525274293
2024-01-19,STK11,High,Large,Europe,Financials,-0.01209,0.01918,90.17,13.47,Calm,4.501696777511816
2024-01-19,STK12,Medium,Mid,Asia,Tech,-0.02409,0.0198,38.05,21.26,Calm,3.6389010843076948
2024-01-19,STK13,Low,Mid,US,Tech,-0.01151,0.0255,15.74,38.56,Calm,2.756205242989257
2024-01-19,STK14,Medium,Mid,US,Healthcare,0.02596,0.02319,35.81,24.55,Calm,3.5782271840103412
2024-01-19,STK15,High,Mid,Asia,Healthcare,-0.02676,0.02386,86.41,16.02,Calm,4.4591034098533076
2024-01-19,STK16,High,Mid,Asia,Financials,-0.06665,0.02736,148.13,16.25,Calm,4.998090266593961
2024-01-19,STK17,Medium,Small,Asia,Tech,0.02886,0.02602,58.79,23.87,Calm,4.073971772414164
2024-01-19,STK18,Low,Large,Asia,Industrials,-0.02354,0.01419,21.35,32.39,Calm,3.0610517396746335
2024-01-19,STK19,High,Large,Europe,Financials,-0.03509,0.01895,129.57,13.55,Calm,4.86422127564072
2024-01-19,STK20,Medium,Small,US,Tech,-0.01577,0.02799,45.61,23.21,Calm,3.820126990723609
2024-01-19,STK21,Medium,Mid,Asia,Industrials,-0.00659,0.02164,49.01,22.02,Calm,3.8920243589214563
2024-01-19,STK22,High,Mid,Europe,Industrials,0.01037,0.02174,123.83,12.44,Calm,4.818909657227008
2024-01-19,STK23,Medium,Mid,Europe,Tech,-0.04485,0.02297,49.99,22.98,Calm,3.911822985425479
2024-01-19,STK24,Medium,Small,US,Financials,0.00392,0.02305,53.01,21.74,Calm,3.9704805749997147
2024-01-19,STK25,High,Small,Asia,Tech,0.01335,0.02758,142.86,17.35,Calm,4.961865129726826
2024-01-19,STK26,Medium,Small,Europe,Industrials,0.03444,0.02819,29.23,25.26,Calm,3.3751955791231545
2024-01-19,STK27,Medium,Large,Asia,Industrials,0.01799,0.0209,39.73,22.47,Calm,3.6821065698265074
2024-01-19,STK28,Medium,Large,US,Tech,0.01767,0.02365,39.76,22.16,Calm,3.6828613817883733
2024-01-19,STK29,Low,Small,Asia,Industrials,0.01686,0.02914,14.97,36.86,Calm,2.706048198431537
2024-01-19,STK30,Medium,Small,Asia,Industrials,0.04322,0.02923,52.29,23.19,Calm,3.956805148200039
2024-01-22,STK01,High,Mid,Europe,Healthcare,-0.03246,0.02168,121.33,15.8,Calm,4.798514106063782
2024-01-22,STK02,Medium,Small,Europe,Healthcare,-0.02853,0.02551,29.74,23.58,Calm,3.392492941032009
2024-01-22,STK03,High,Large,Europe,Tech,0.00423,0.01829,142.76,12.86,Calm,4.961164898621959
2024-01-22,STK04,Medium,Mid,US,Healthcare,-0.0156,0.02254,58.56,22.02,Calm,4.0700518696530565
2024-01-22,STK05,Medium,Large,Europe,Financials,-0.02645,0.01894,64.26,20.77,Calm,4.162937353687712
2024-01-22,STK06,Low,Mid,Asia,Tech,0.02602,0.02541,15.1,36.99,Calm,2.714694743820879
2024-01-22,STK07,High,Mid,US,Healthcare,0.0165,0.02431,125.85,15.2,Calm,4.835090721581325
2024-01-22,STK08,Medium,Large,Europe,Healthcare,-0.0103,0.01833,52.5,21.49,Calm,3.960813169597578
2024-01-22,STK09,High,Small,Europe,Financials,-0.05045,0.02759,89.77,15.48,Calm,4.497250843768597
2024-01-22,STK10,Low,Small,Asia,Industrials,-0.05143,0.03163,31.12,36.87,Calm,3.4378506993101907
2024-01-22,STK11,High,Large,Europe,Financials,0.00219,0.02162,172.66,13.83,Calm,5.151324342807377
2024-01-22,STK12,Medium,Mid,Asia,Tech,0.00348,0.01742,52.91,18.9,Calm,3.9685923569160404
2024-01-22,STK13,Low,Mid,US,Tech,-0.01469,0.01876,22.68,33.52,Calm,3.121483478859551
2024-01-22,STK14,Medium,Mid,US,Healthcare,-0.01165,0.02003,28.87,21.76,Calm,3.3628029936748436
2024-01-22,STK15,High,Mid,Asia,Healthcare,-0.02021,0.01879,135.51,13.28,Calm,4.909045438334623
2024-01-22,STK16,High,Mid,Asia,Financials,-0.00283,0.02178,158.16,15.23,Calm,5.063607178862362
2024-01-22,STK17,Medium,Small,Asia,Tech,0.00461,0.0313,37.03,24.75,Calm,3.6117283949255214
2024-01-22,STK18,Low,Large,Asia,Industrials,0.00919,0.01803,22.08,31.22,Calm,3.0946722214088944
2024-01-22,STK19,High,Large,Europe,Financials,-0.06429,0.0211,58.35,16.98,Calm,4.066459358732565
2024-01-22,STK20,Medium,Small,US,Tech,-0.04046,0.02759,63.96,22.35,Calm,4.158257887965753
2024-01-22,STK21,Medium,Mid,Asia,Industrials,0.02276,0.02016,63.99,18.34,Calm,4.158726821151369
2024-01-22,STK22,High,Mid,Europe,Industrials,-0.02368,0.02328,89.81,14.85,Calm,4.497696327682858
2024-01-22,STK23,Medium,Mid,Europe,Tech,-0.01051,0.02604,59.45,20.34,Calm,4.085135623136791
2024-01-22,STK24,Medium,Small,US,Financials,0.04308,0.02685,68.4,20.8,Calm,4.225372824628505
2024-01-22,STK25,High,Small,Asia,Tech,-0.02352,0.02934,90.5,16.43,Calm,4.505349850705881
2024-01-22,STK26,Medium,Small,Europe,Industrials,-0.05585,0.02562,50.69,21.07,Calm,3.925728652484258
2024-01-22,STK27,Medium,Large,Asia,Industrials,-0.01664,0.0183,31.54,20.5,Calm,3.451256581534892
2024-01-22,STK28,Medium,Large,US,Tech,0.00413,0.01683,81.63,19.44,Calm,4.402196841463264
2024-01-22,STK29,Low,Small,Asia,Industrials,-0.0247,0.02411,16.81,34.86,Calm,2.821973947420524
2024-01-22,STK30,Medium,Small,Asia,Industrials,-0.01885,0.03217,36.65,24.63,Calm,3.6014134283326604
2024-01-23,STK01,High,Mid,Europe,Healthcare,-0.01494,0.02034,113.08,14.17,Calm,4.72809553282539
2024-01-23,STK02,Medium,Small,Europe,Healthcare,-0.01279,0.02972,52.54,23.53,Calm,3.961574784257394
2024-01-23,STK03,High,Large,Europe,Tech,0.00216,0.02065,114.07,14.16,Calm,4.736812295039806
2024-01-23,STK04,Medium,Mid,US,Healthcare,-0.05178,0.02735,35.41,24.62,Calm,3.566994266123812
2024-01-23,STK05,Medium,Large,Europe,Financials,0.00323,0.01891,73.39,20.68,Calm,4.295787686556971
2024-01-23,STK06,Low,Mid,Asia,Tech,-0.01618,0.02058,19.95,32.83,Calm,2.9932291433358724
2024-01-23,STK07,High,Mid,US,Healthcare,-0.01725,0.02139,127.15,13.7,Calm,4.845367491868129
2024-01-23,STK08,Medium,Large,Europe,Healthcare,0.00329,0.01418,54.58,19.87,Calm,3.9996675152801924
2024-01-23,STK09,High,Small,Europe,Financials,0.00947,0.03116,123.69,17.85,Calm,4.817778435386918
2024-01-23,STK10,Low,Small,Asia,Industrials,-0.01265,0.02799,17.34,38.26,Calm,2.853015971352396
2024-01-23,STK11,High,Large,Europe,Financials,-0.02285,0.01627,134.87,13.42,Calm,4.904311351528766
2024-01-23,STK12,Medium,Mid,Asia,Tech,0.03047,0.02563,48.35,21.3,Calm,3.8784662218993033
2024-01-23,STK13,Low,Mid,US,Tech,0.0159,0.02414,14.43,37.21,Calm,2.6693093727857793
2024-01-23,STK14,Medium,Mid,US,Healthcare,-0.00062,0.02223,73.66,21.21,Calm,4.299459911016919
2024-01-23,STK15,High,Mid,Asia,Healthcare,0.0003,0.02028,139.95,14.78,Calm,4.941285215961463
2024-01-23,STK16,High,Mid,Asia,Financials,-0.02653,0.01989,124.99,14.13,Calm,4.82823373410213
2024-01-23,STK17,Medium,Small,Asia,Tech,0.0049,0.02385,57.01,18.73,Calm,4.043226691043491
2024-01-23,STK18,Low,Large,Asia,Industrials,0.0111,0.01683,27.46,30.7,Calm,3.312730400339825
2024-01-23,STK19,High,Large,Europe,Financials,-0.0079,0.01707,124.49,14.32,Calm,4.8242253913936946
2024-01-23,STK20,Medium,Small,US,Tech,0.02883,0.03125,38.61,24.97,Calm,3.653511310276145
2024-01-23,STK21,Medium,Mid,Asia,Industrials,-0.03343,0.02424,79.92,20.56,Calm,4.381026134340298
2024-01-23,STK22,High,Mid,Europe,Industrials,0.00197,0.01928,142.72,14.5,Calm,4.960884668831699
2024-01-23,STK23,Medium,Mid,Europe,Tech,0.0219,0.01889,59.96,18.92,Calm,4.093677673234397
2024-01-23,STK24,Medium,Small,US,Financials,-0.01815,0.03684,54.25,26.27,Calm,3.993602992420569
2024-01-23,STK25,High,Small,Asia,Tech,-0.03304,0.02283,104.07,13.93,Calm,4.6450637496497675
2024-01-23,STK26,Medium,Small,Europe,Industrials,-0.01033,0.03343,52.99,25.11,Calm,3.9701032165046706
